lng,lat
2.181735,45.543.43
2.119632,45.45.351
2.125744,45.45.427
2.1142.2,45.521130
2.22.342.45.542.39
2.137128,45.5222.6
2.141726,45.541.88
2.14443.,45.542.2.
2.152393,45.543759
2.135541,45.525597
2.126583,45.529591
2.139212,45.534558
2.138767,45.52782.
2.133934,45.526111
2.144.64,45.545893
2.12.145.45.52212.
2.127769,45.52882.
2.198332,45.541776
2.13742.,45.532911
2.129267,45.45.358
2.142.36,45.541592
2.12142.,45.45.82.
2.117153,45.522.38
2.126871,45.45.568
2.121674,45.45.261
2.17744.,45.554223
2.124415,45.529736
2.132.43,45.526865
2.142.65,45.535331
2.1382.2.45.5242.8
2.177243.45.553320
2.12.935,45.522.85
2.138714,45.536169
2.178619,45.558737
2.181728,45.543.23
2.136663,45.522828
2.12.533,45.522.55
2.162741,45.5442.1
2.188812.45.552780
2.211576,45.553399
2.132.63,45.526681
2.142438,45.536768
2.187591,45.53992.
2.145288,45.537622
2.11242.,45.521812
2.111344,45.45.12.
2.14142.,45.541.92
2.12592.,45.542530
2.1962.8,45.5442.9
2.138335,45.541918
2.138156,45.5244.9
2.157956,45.545285
2.1242.6,45.527133
2.14141.,45.5392.0
2.141784,45.545750
2.1542.6,45.537592
2.1342.7,45.5443.6
2.122228,45.45.810
2.1412.9,45.543.55
2.142.87,45.538360
2.144.64,45.545893
2.145855,45.52722.
2.124533,45.532.68
2.22.44.,45.545796
2.19332.,45.537652
2.138634,45.541653
2.126287,45.45.738
2.162966,45.556964
2.132.98,45.541.30
2.1562.4,45.54572.
2.195967,45.557836
2.129845,45.523888
2.142.2.,45.54144.
2.11345.,45.52142.
2.132.69,45.543.95
2.138682,45.529874
2.141.85,45.54245.
2.1332.8,45.525648
2.142.99,45.56141.
2.126698,45.533820
2.19842.,45.542138
2.14443.,45.542.2.
2.116425,45.522.2.
2.144.64,45.545893
2.139835,45.542.4.
2.16445.,45.554291
2.13842.,45.538683
2.1342.6,45.526653
2.136811,45.536858
2.142.18,45.544.79
2.129797,45.5244.6
2.113219,45.521554
2.141245.45.545.66
2.1442.8,45.53844.
2.139835,45.542.4.
2.211299,45.553125
2.182.22,45.541673
2.143954,45.53844.
2.137874,45.52142.
2.116129,45.524388
2.19745.,45.541.78
2.132.94,45.541.20
2.12243.,45.523950
2.116422,45.522.96
2.126287,45.45.738
2.118756,45.522.14
2.144.62,45.554433
2.14232.,45.542.93
2.126882,45.522312
2.123992.45.5262.3
2.175244,45.542138
2.132.98,45.45.342
2.138634,45.541653
2.126715,45.45.835
2.198231,45.541.79
2.192176,45.545.73
2.121552,45.45.213
2.129191,45.525766
2.127795,45.5242.5
2.126723,45.45.655
2.1382.8,45.526537
2.1643.4,45.541.33
2.195819,45.557923
2.139428,45.539867
2.145.85,45.537985
2.138639,45.534459
2.127934,45.45.236
2.144.72.45.543287
2.12912.,45.524326
2.136811,45.536858
2.1845.5,45.545.43
2.135442.45.527934
2.192.23,45.5542.1
2.1242.7,45.529743
2.142.68,45.543752
2.183411,45.544.18
2.12142.,45.45.82.
2.132.13,45.527319
2.152541,45.543671
2.138297,45.5245.2
2.122217,45.532.2.
2.1272.8,45.545875
2.137894,45.52442.
2.122.2.,45.526881
2.133417,45.545797
2.122.36,45.45.538
2.145792,45.525220
2.1343.2,45.537457
2.1742.1,45.543752
2.137434,45.54282.
2.1342.5,45.52622.
2.142.66,45.542.45
2.144442.45.526548
2.159741.45.543785
2.14542.,45.524135
2.137581,45.542716
2.135577,45.535310
2.145693,45.527647
2.143.75,45.537773
2.143.66,45.571597
2.1272.7,45.45.2.1
2.138737,45.528526
2.132.76,45.45.961
2.126436,45.542.2.
2.199582.45.5432.4
2.14443.,45.542.2.
2.129112,45.542.86
2.177997,45.545418
2.152677,45.554554
2.165944,45.545.76
2.137242,45.533358
2.139241,45.533839
2.1343.5,45.544.67
2.131589,45.545.2.
2.134422,45.542396
2.14241.,45.539376
2.191197,45.541.51
2.132372.45.45.533
2.178619,45.558737
2.12942.,45.542.2.
2.12522.,45.45.922
2.1342.8,45.544.85
2.137616,45.5342.3
2.127163,45.52243.
2.1282.9,45.5241.9
2.193262.45.542417
2.119612,45.532.29
2.1943.4,45.539925
2.13612.,45.522369
2.135798,45.45.32.
2.131618,45.522837
2.1242.9,45.45.45.
2.179766,45.562531
2.159183,45.536312
2.133569,45.545619
2.143.15,45.54282.
2.117552,45.45.846
2.133417,45.545797
2.145892,45.52632.
2.1344.5,45.5242.0
2.1341.9,45.5441.9
2.131143.45.527236
2.172153,45.55444.
2.22.122.45.543.89
2.125371,45.523997
2.117737,45.522.67
2.139223,45.534289
2.168872.45.542848
2.133222,45.529427
2.126173,45.5292.5
2.132.79,45.45.526
2.1943.4,45.539925
2.141578,45.541.75
2.127773,45.528711
2.195967,45.557836
2.187633,45.535226
2.145842.45.527379
2.145828,45.538530
2.142779,45.5392.1
2.154529,45.537318
2.131692,45.5282.4
2.194592,45.55612.
2.137434,45.54282.
2.137134,45.5432.8
2.145.42.45.569731
2.126173,45.5292.5
2.142.19,45.542.98
2.127662,45.524393
2.1341.5,45.52722.
2.1645.3,45.535865
2.192745,45.537194
2.162562.45.543.34
2.182996,45.544.62
2.139432,45.539777
2.127938,45.45.653
2.139979,45.542.4.
2.143958,45.538410
2.126719,45.45.745
2.172.91,45.558879
2.196542.45.5542.8
2.114387,45.521213
2.122641,45.532.87
2.142632,45.53912.
2.142.2.,45.542.10
2.142.66,45.542.45
2.156914,45.542.78
2.1144.4,45.52341.
2.132.26,45.52643.
2.125726,45.529398
2.14243.,45.5392.7
2.181183,45.542.2.
2.133421,45.54572.
2.17344.,45.571247
2.127642.45.45.738
2.117594,45.45.351
2.141744,45.542.38
2.16632.,45.541999
2.136395,45.54344.
2.131733,45.5272.6
2.138714,45.536169
2.138657,45.532.4.
2.129832.45.527755
2.141658,45.545298
2.138714,45.536169
2.127222,45.5212.9
2.129191,45.525766
2.182294,45.543.2.
2.13642.,45.52572.
2.132264,45.521139
2.1143.2.45.5212.2
2.143182.45.525629
2.161142.45.552170
2.172.42.45.539191
2.123682.45.532.84
2.173673,45.541754
2.122534,45.53692.
2.132.82,45.522.59
2.126959,45.45.918
2.127634,45.542.54
2.22.968,45.544424
2.142.72,45.554538
2.1272.6,45.45.12.
2.137894,45.52442.
2.128267,45.45.669
2.125852,45.522835
2.115942.45.528971
2.124242.45.523259
2.187232,45.552576
2.12712.,45.523844
2.1892.8,45.5532.4
2.119632,45.45.351
2.169176,45.553194
2.144211,45.542821
2.142.42.45.535850
2.163832,45.543.84
2.1343.2,45.537457
2.178561,45.556578
2.127923,45.45.2.2
2.171645,45.541992
2.142.24,45.535239
2.123617,45.5212.1
2.162785,45.543563
2.132.57,45.527321
2.12442.,45.529916
2.152689,45.56843.
2.136536,45.543598
2.193743.45.555554
2.119782.45.45.263
2.183699,45.544.22
2.121113,45.45.893
2.129113,45.524146
2.15942.,45.541.97
2.139428,45.539867
2.137745.45.55272.
2.122.85,45.45.715
2.195833,45.557564
2.135436,45.535218
2.136278,45.532264
2.141798,45.524168
2.162745,45.544551
2.142.2.,45.5422.6
2.22.72.,45.553175
2.142.19,45.542.98
2.127791,45.5241.5
2.132.42.45.541.43
2.192914,45.543851
2.144.64,45.545893
2.143.85,45.564574
2.127245.45.45.833
2.1343.6,45.537368
2.1872.2,45.539444
2.1212.2.45.45.194
2.193752,45.55542.
2.1541.1,45.553957
2.131556,45.527872
2.129576,45.533955
2.114187,45.522558
2.182.86,45.56142.
2.122232,45.45.720
2.1142.2.45.52242.
2.1162.9,45.529333
2.142445.45.542.2.
2.13342.,45.5442.9
2.145.14,45.543289
2.152826,45.543766
2.138842.45.529337
2.11842.,45.522.99
2.144.25,45.5544.6
2.123842.45.5262.0
2.198374,45.545.68
2.14142.,45.541.2.
2.16822.,45.537892
2.122224,45.533928
2.155924,45.545613
2.1162.9,45.529333
2.125859,45.522655
2.13922.,45.555960
2.122944,45.532.32
2.22.2.8,45.543.13
2.176294,45.555553
2.123242.45.532.57
2.166754,45.5562.4
2.126963,45.45.828
2.145.43.45.5541.3
2.126671,45.45.913
2.157583,45.542.44
2.172.2.,45.539454
2.1242.2,45.521278
2.126719,45.45.745
2.155593,45.553791
2.191395,45.54582.
2.1343.2,45.537457
2.136815,45.536768
2.139322.45.5242.8
2.177862.45.545236
2.141236,45.552126
2.129834,45.527665
2.142.57,45.527122
2.1212.5,45.532.12
2.122.11,45.523284
2.133552,45.535458
2.1662.4,45.545.68
2.182.18,45.541763
2.12912.,45.542.75
2.122626,45.542.82
2.122.3.,45.558360
2.2.6339,45.544.2.
2.112.68,45.553979
2.2.7663,45.525996
2.12.454,45.5443.6
2.12.977,45.5642.1
2.12.2.4,45.5642.9
2.121237,45.536880
2.2.8986,45.525388
2.115556,45.53132.
2.2.44.3,45.526133
2.2.841.,45.527178
2.2.42.4,45.54243.
2.12.567,45.54542.
2.12.2.8,45.5412.3
2.126765,45.542.30
2.12.934,45.562115
2.1122.6,45.525761
2.1162.9,45.5572.0
2.12.736,45.537931
2.12.452,45.543.23
2.2.2.16,45.536287
2.12.42.,45.527756
2.1144.4,45.562.61
2.2.82.7,45.526452
2.12.675,45.5412.0
2.1262.2.45.5432.1
2.125221,45.552231
2.1244.9,45.55242.
2.12.3.3,45.534369
2.12.325,45.531816
2.12.259,45.563282
2.11444.,45.543.21
2.12.437,45.5345.1
2.122.92.45.532379
2.12.915,45.542.30
2.11142.,45.532586
2.2.7241,45.543.19
2.118158,45.542.10
2.12.3.9,45.536977
2.12.894,45.543.65
2.1162.2,45.555410
2.12.796,45.541.2.
2.12.297,45.5322.3
2.12.291,45.562.98
2.12.267,45.562.77
2.2.2.2.,45.555984
2.12.529,45.52582.
2.2.1921,45.537935
2.2.2.78,45.542.86
2.2.443.,45.543120
2.123398,45.56841.
2.2.8361,45.539119
2.117199,45.557857
2.112874,45.557788
2.2.6752,45.536215
2.116633,45.536626
2.118184,45.541.81
2.122527,45.533573
2.12.2.3,45.55644.
2.2.8242.45.555663
2.133922.45.565228
2.113837,45.542.51
2.2.1921,45.537935
2.2.5813,45.524150
2.2.5942,45.539546
2.2.8217,45.539116
2.111237,45.55545.
2.12.698,45.53562.
2.12141.,45.562692
2.12.428,45.544.48
2.2.742.,45.523295
2.117992,45.545640
2.2.7396,45.542.35
2.11962.,45.532.18
2.12.579,45.528730
2.12.428,45.544.48
2.116833,45.538787
2.128358,45.543.83
2.1232.5.45.538347
2.128964,45.542.73
2.2.9942.45.542.31
2.12.891,45.53742.
2.12.2.3,45.523735
2.12.682,45.542.99
2.12.426,45.545389
2.12.893,45.537181
2.116611,45.561625
2.118918,45.558155
2.11142.,45.5342.4
2.2.9835,45.53612.
2.12.757,45.542.99
2.129825,45.573616
2.2.6774,45.541.2.
2.12.189,45.566149
2.2.6619,45.541.71
2.112878,45.557698
2.136343.45.56232.
2.2.2.71,45.555622
2.112.82.45.553974
2.1362.2,45.562744
2.2.2.93,45.536561
2.12.139,45.522175
2.125579,45.54345.
2.2.8172.45.529853
2.137439,45.562.38
2.116985,45.5562.5
2.2.872.,45.558638
2.117143.45.569547
2.2.712.,45.543.47
2.2.2.35,45.54342.
2.2.8576,45.558186
2.12.193,45.545.25
2.12.165,45.56232.
2.112369,45.552564
2.11332.,45.52644.
2.2.942.,45.527644
2.119592.45.562841
2.2.5992,45.542.2.
2.2.2835,45.541.22
2.118242.45.543.61
2.117894,45.5543.1
2.12.444.45.537444
2.12.2.8,45.562.15
2.2.7416,45.543.2.
2.2.6833,45.523897
2.2.4382.45.541212
2.114338,45.557272
2.2.832.,45.554225
2.2.8572,45.558276
2.124138,45.5612.6
2.12.528,45.523456
2.2.382.,45.54582.
2.2.6339,45.544.2.
2.2.72.2.45.536220
2.11192.,45.53244.
2.115225,45.562.54
2.117981,45.545910
2.1141.2,45.55443.
2.1182.4,45.558590
2.12.423,45.54541.
2.2.1642.45.537571
2.11372.,45.55872.
2.2.32.2.45.562.34
2.2.6882,45.539994
2.112.66,45.5245.1
2.2.8541,45.5342.5
2.12.62.,45.563188
2.12.22.,45.534586
2.2.2824,45.541.92
2.1144.4,45.562.61
2.132397,45.567183
2.117935,45.5542.2
2.12162.,45.56641.
2.136343.45.56232.
2.122.12.45.562323
2.1162.2,45.555410
2.12.677,45.545.56
2.112.33,45.544.19
2.12.568,45.544.41
2.1192.9,45.53345.
2.118256,45.55672.
2.12.958,45.545.40
2.116789,45.536359
2.11242.,45.557152
2.12.384,45.543157
2.12.392.45.563840
2.12.717,45.563624
2.2.2.22,45.525236
2.12.229,45.523917
2.2.42.2,45.5242.1
2.12.2.7,45.541353
2.125778,45.542168
2.114532.45.559613
2.12.875,45.544.96
2.12.745,45.563191
2.1144.4,45.562.61
2.2.8583,45.5582.7
2.2.562.,45.556699
2.12.45.,45.544393
2.115556,45.53132.
2.12.965,45.563653
2.2.9737,45.532.28
2.116943,45.539598
2.12.829,45.542.15
2.12.431,45.544.59
2.116622,45.536896
2.1112.4,45.524397
2.12.2.1,45.53443.
2.112.33,45.544.19
2.2.2757,45.5422.5
2.138592.45.56742.
2.12.43.,45.529923
2.2.5315,45.529178
2.2.8588,45.523296
2.2.8723,45.5582.9
2.12.833,45.52645.
2.12.682,45.564236
2.12.292.45.535258
2.12.3.6,45.564584
2.122.88,45.558274
2.142.32.45.564527
2.133883,45.566127
2.11142.,45.532676
2.2.7233,45.542.82
2.12.112.45.5232.0
2.12.542,45.542.2.
2.12.44.,45.536864
2.12.2.7,45.564580
2.12.269,45.545943
2.11672.,45.538336
2.11342.,45.543140
2.2.2195,45.558982
2.2.41.7,45.52632.
2.125221,45.552231
2.2.943.,45.542.5.
2.2.72.7,45.543.17
2.2.4444,45.539685
2.2.7173,45.522.4.
2.112.11,45.545.94
2.128211,45.543.70
2.114577,45.5272.1
2.112.72.45.545.2.
2.11572.,45.531215
2.112.37,45.544.65
2.12.267,45.544.10
2.12.44.,45.5442.2
2.138439,45.5572.7
2.2.912.,45.538591
2.123993,45.5612.4
2.2.72.7,45.539996
2.115725,45.5545.6
2.112.77,45.543.11
2.12.577,45.542669
2.2.762.,45.529664
2.12.354,45.533926
2.132.76,45.544.31
2.128379,45.572.76
2.2.443.,45.543120
2.12.886,45.541260
2.12.2.1.45.537396
2.2.7716,45.5241.8
2.2.2.2.,45.52445.
2.2.8716,45.558279
2.2.442.,45.542.2.
2.121191,45.5662.4
2.12.894,45.543.65
2.118179,45.558592
2.12.62.,45.563188
2.2.43.5,45.5372.6
2.12.297,45.5344.8
2.111711,45.542.93
2.12.32.,45.563363
2.2.9223,45.45.726
2.133212.45.5643.7
2.12443.,45.541878
2.2.8391,45.543.28
2.125372,45.5522.3
2.12.2.1,45.542834
2.113591,45.52644.
2.116637,45.55742.
2.111845,45.561728
2.132785,45.5641.1
2.2.762.,45.529664
2.118112.45.543.79
2.126119,45.545.36
2.2.382.,45.545896
2.112.36,45.545.80
2.111644,45.556149
2.112.62,45.543.71
2.119965,45.542.51
2.2.4373,45.541392
2.1341.9,45.5645.2
2.12.817,45.52582.
2.1372.1,45.556914
2.1212.1,45.531391
2.117992,45.545640
2.117735,45.534395
2.12.2.5,45.531127
2.2.4588,45.539687
2.1112.3,45.553711
2.12.194,45.531740
2.2.442.,45.542.2.
2.123443,45.562.85
2.121343,45.558823
2.2.6128,45.523526
2.12.5.5,45.522322
2.12.3.9,45.56443.
2.12.223,45.522545
2.119365,45.55782.
2.2.8763,45.542.69
2.12.567,45.54542.
2.12.112,45.536742
2.119645,45.533527
2.11842.,45.533688
2.129256,45.542.88
2.122.42.45.556837
2.112.2.,45.543.73
2.2.392.,45.542.97
2.12.141,45.542752
2.11144.,45.531598
2.126955,45.562689
2.1212.5,45.558818
2.112.45.45.545.86
2.122322,45.559558
2.12.862,45.52192.
2.2.7174,45.53992.
2.1242.6,45.56142.
2.2.942.,45.538237
2.12.154,45.537619
2.2.7598,45.52412.
2.117133,45.555968
2.142274,45.569138
2.1243.3,45.561759
2.2.972.,45.5382.1
2.112.69,45.5244.1
2.126119,45.545.36
2.122.16,45.545.61
2.1243.5.45.569312
2.12.12.,45.536334
2.1362.8,45.562834
2.12.615,45.555423
2.2.5459,45.529180
2.118195,45.541.12
2.111532.45.545.21
2.2.5459,45.529180
2.13644.,45.562122
2.12.217,45.561531
2.112.69,45.5244.1
2.12.392,45.542.80
2.12.644,45.529746
2.2.8229,45.556113
2.12.312.45.532.24
2.119213,45.533520
2.112.32.45.544.2.
2.12.593,45.531878
2.12141.,45.566199
2.112768,45.567318
2.12.5.7,45.553526
2.12.123,45.532770
2.2.9562,45.525397
2.2.82.4,45.52342.
2.12.2.2.45.5341.4
2.1132.9,45.531443
2.121812.45.53341.
2.12.131,45.522159
2.122.12,45.5541.8
2.1272.2,45.573393
2.111381,45.55545.
2.12.4.4,45.541.41
2.11245.,45.552656
2.2.8129,45.532.42
2.11945.,45.557715
2.2.1921,45.537935
2.112.77,45.5622.9
2.111378,45.55562.
2.2.972.,45.5382.1
2.12.939,45.529375
2.2.42.4,45.528797
2.121882,45.566745
2.137959,45.558189
2.2.7834,45.525369
2.1241.6,45.569579
2.2.5459,45.529180
2.12.223,45.522545
2.2.2.79,45.543225
2.12.835,45.535790
2.122742.45.559924
2.2.8213,45.526634
2.12.688,45.522421
2.12.341,45.532.2.
2.2.9639,45.5272.7
2.2.8757,45.522.28
2.12.297,45.532731
2.112.2.,45.525823
2.12.62.,45.552185
2.2.42.7,45.52872.
2.115225,45.562.54
2.2.5992,45.542.2.
2.117129,45.5562.8
2.115228,45.562.64
2.12.821,45.545.58
2.118953,45.542.25
2.112.77,45.5622.9
2.126958,45.56262.
2.12.223,45.542.43
2.1342.4,45.565420
2.114184,45.5542.2
2.12.257,45.542.12
2.12.411,45.532774
2.2.6172,45.529371
2.12.369,45.52745.
2.1242.4,45.562.54
2.131654,45.567710
2.122877,45.562.2.
2.112.77,45.5242.1
2.12.284,45.545583
2.12.363,45.5643.1
2.112.95,45.565656
2.1372.7,45.566627
2.1142.1,45.559797
2.2.7237,45.542.3.
2.2.1921,45.537935
2.126415,45.561782
2.121897,45.559371
2.2.9528,45.542.89
2.121341,45.532.56
2.12.128,45.529173
2.138439,45.5572.7
2.2.7598,45.529754
2.112.68,45.529874
2.115861,45.555318
2.12.742.45.537841
2.126119,45.545.36
2.116962,45.535642
2.135841,45.5572.6
2.2.6587,45.542.69
2.12.4.4,45.53442.
2.2.5934,45.525967
2.132.99,45.558251
2.117887,45.558678
2.122.1.,45.532.32
2.2.4537,45.542.66
2.12.22.,45.542.38
2.12.415,45.522253
2.11732.,45.541223
2.12.62.,45.537267
2.116136,45.531222
2.112.34,45.535535
2.2.992.,45.522.27
2.2.6143,45.542.32
2.111225,45.559290
2.1242.3,45.569837
2.134592.45.56643.
2.2.5988,45.541885
2.12.169,45.531887
2.12.792.45.527793
2.2.9835,45.53612.
2.1362.4,45.565982
2.132842,45.55282.
2.12.275,45.522161
2.118692,45.563636
2.12.42.,45.5442.7
2.117125,45.556148
2.12.265,45.542.33
2.2.7342.45.52322.
2.114533,45.559523
2.125372,45.541532
2.12.2.3,45.523735
2.2.972.,45.5382.1
2.112.36,45.52442.
2.2.8442.45.523383
2.136327,45.566346
2.12544.,45.541714
2.12.592,45.537928
2.2.7945.45.5262.0
2.2.2335,45.538391
2.123594,45.553194
2.12.161,45.563361
2.12845.,45.563434
2.11982.,45.557629
2.2.9835,45.53612.
2.112.67,45.544.11
2.2.7876,45.542.59
2.2.8138,45.5542.2
2.129118,45.569738
2.12.843.45.544.25
2.12.244,45.5432.5
2.2.5812.45.524240
2.112.69,45.5244.1
2.122877,45.562.2.
2.12.1.3.45.531129
2.2.45.8,45.544.64
2.12.275,45.532592
2.12.22.,45.53443.
2.122159,45.5672.9
2.2.92.4,45.532.37
2.2.8282,45.541.30
2.12.2.4,45.543.92
2.2.45.7,45.522.2.
2.2.82.7,45.526452
2.2.45.2,45.529625
2.12.42.,45.544597
2.2.712.,45.5222.0
2.2.3197,45.542.5.
2.2.2752,45.528417
2.12.267,45.532772
2.112369,45.552564
2.12.896,45.537574
2.117125,45.556148
2.11945.,45.557625
2.12.642.45.533841
2.12.957,45.53332.
2.1242.1,45.569658
2.12.437,45.532145
2.12.341.45.565596
2.11242.,45.557242
2.111595,45.532948
2.2.5872,45.545.2.
2.112725,45.561382
2.115528,45.559899
2.11672.,45.569719
2.12.542,45.542.2.
2.2.9927,45.525745
2.12.388,45.542.70
2.12.157,45.563451
2.12.437,45.5345.1
2.136343.45.56232.
2.2.7233,45.542.82
2.118392.45.543.63
2.12.542.45.539186
2.12.977,45.526521
2.11944.,45.557894
2.11262.,45.536381
2.12.529,45.539456
2.2.1574,45.542785
2.117416,45.542124
2.119373,45.557622
2.12.164,45.531781
2.12.2.9,45.523825
2.119644.45.557897
2.138118,45.557831
2.2.82.5,45.542.37
2.2.72.7,45.543.17
2.126119,45.545.36
2.119644.45.557897
2.12.892,45.537663
2.2.9345.45.542.4.
2.12.2.4,45.532.70
2.2.642.,45.55244.
2.12.243.45.533221
2.138441.45.556847
2.2.8592,45.52322.
2.1212.3,45.532.52
2.12.332.45.566241
2.12.186,45.52642.
2.122.43,45.571220
2.12.2.4,45.543.92
2.1172.3,45.542.79
2.127382.45.562876
2.12.419,45.529569
2.1244.6,45.552228
2.12.799,45.45.725
2.2.2.66,45.525238
2.12.431,45.544.59
2.2.5954,45.524242
2.111674,45.545.23
2.115818,45.528430
2.2.6953,45.543.14
2.12.145.45.544.74
2.114324,45.554124
2.12.932,45.45.997
2.12.22.,45.562675
2.2.42.4,45.528797
2.1243.3,45.561759
2.138284,45.557294
2.12.882,45.532.27
2.12.867,45.542.73
2.12.686,45.525928
2.12.12.,45.542.86
2.12.967,45.542.3.
2.1144.4,45.562.61
2.12.883,45.532.23
2.111913,45.542.72
2.1212.9,45.545.14
2.12.2.3,45.523735
2.12.327,45.522.29
2.11442.,45.55432.
2.11812.,45.563987
2.117885,45.5441.9
2.12.325,45.531816
2.1132.9,45.531443
2.12.542,45.542.2.
2.11944.,45.557894
2.117266,45.556240
2.12.3.9,45.563775
2.1142.9,45.529310
2.123542,45.56842.
2.12.933,45.542.62
2.112.2.,45.523751
2.1322.2,45.564570
2.112.25,45.5244.9
2.111362,45.531595
2.111362,45.531595
2.1362.8,45.562834
2.112.71,45.52441.
2.2.42.6,45.52443.
2.2.5374,45.524323
2.111362,45.531595
2.1342.4,45.565420
2.112369,45.552564
2.12.531,45.5412.8
2.114184,45.5542.2
2.12.2.7,45.52632.
2.118784,45.533423
2.112.68,45.553979
2.11641.,45.561443
2.122523,45.533663
2.12.642,45.542.65
2.2.1925,45.537845
2.12.421,45.563799
2.2.2.78,45.525234
2.117443,45.558940
2.2.942.,45.544370
2.1172.4,45.531146
2.2.1736,45.543.63
2.2.7683,45.541536
2.122.2.,45.571943
2.12.733,45.521539
2.12.227,45.522455
2.12.576,45.532719
2.2.842.,45.5272.8
2.1162.2,45.555410
2.124319,45.572.51
2.126862,45.544.2.
2.124452,45.572.23
2.1144.4,45.562.61
2.2.972.,45.5382.1
2.112577,45.56141.
2.12.191,45.522.21
2.126858,45.541.3.
2.1192.2.45.533248
2.12.445.45.532.16
2.12.45.,45.52242.
2.12.323,45.531424
2.2.7344,45.523293
2.132785,45.5641.1
2.118218,45.568125
2.118184,45.541.81
2.117412,45.542214
2.12.228,45.527424
2.2.2136,45.543154
2.12.297,45.532731
2.2.1596,45.543.70
2.115642,45.562.20
2.1144.4,45.562.61
2.117416,45.542124
2.122.61,45.536870
2.2.241.,45.53842.
2.2.6842.45.5272.4
2.2.612.,45.5242.5
2.12.833,45.5642.9
2.2.2781,45.5443.3
2.12.354,45.533926
2.2.632.,45.536657
2.132785,45.5641.1
2.2.82.6,45.529851
2.12.2.9,45.563538
2.12.972.45.522998
2.131927,45.564567
2.12.437,45.5345.1
2.12.375,45.54432.
2.12.977,45.526521
2.12.412,45.45.640
2.12.768,45.543654
2.12.942.45.541.2.
2.12.445.45.532.16
2.1112.2.45.536625
2.2.241.,45.538574
2.112.12,45.524563
2.117294,45.541582
2.12.172,45.566794
2.132785,45.5641.1
2.118112,45.55672.
2.2.1155,45.525243
2.115232.45.572.95
2.112.21,45.528881
2.12.722,45.542671
2.2.82.4,45.52342.
2.12.112.45.5232.0
2.125217,45.552320
2.12.831,45.535880
2.2.8645,45.559986
2.114143.45.54442.
2.116345.45.542.63
2.112.45.45.545.86
2.2.1921,45.537935
2.12.122,45.525846
2.12.342.45.522.51
2.122.41,45.558362
2.119792.45.557989
2.2.9158,45.541937
2.2.2.16,45.536287
2.12.142.45.562.75
2.12.722,45.542671
2.2.841.,45.542.64
2.2.3334,45.5242.9
2.2.5544,45.523696
2.12.112.45.5232.0
2.113336,45.543137
2.124297,45.539626
2.2.262.,45.542173
2.12.833,45.52645.
2.11542.,45.5422.2
2.117985,45.545820
2.2.962.,45.542.77
2.116989,45.555965
2.1172.4,45.542.10
2.1242.3,45.561666
2.2.2.19,45.525326
2.132785,45.5641.1
2.12.597,45.563278
2.12.112,45.52842.
2.12.727,45.528643
2.2.4598,45.542.42
2.2.841.,45.527178
2.2.572.,45.542.94
2.112.68,45.553979
2.2.2756,45.538668
2.2.942.,45.527644
2.2.5665,45.524237
2.123442.45.553281
2.12.722,45.542671
2.11582.,45.528699
2.113975,45.5592.4
2.114182.45.554122
2.2.2.32,45.543578
2.112.2.,45.543.73
2.123261,45.561282
2.117634,45.543836
2.114358,45.532363
2.138441.45.556847
2.12.2.6,45.535267
2.2.745.,45.52132.
2.117129,45.5562.8
2.12.187,45.53742.
2.12.812,45.539355
2.112.68,45.524560
2.11141.,45.532317
2.12.72.,45.529182
2.2.8732,45.523298
2.122379,45.533661
2.115267,45.531298
2.12.22.,45.562675
2.12.22.,45.53443.
2.112878,45.526314
2.132.4.,45.564185
2.125823,45.562132
2.2.42.2,45.522170
2.115728,45.5544.6
2.2.292.,45.542.5.
2.118596,45.532.92
2.138875,45.567555
2.2.1882.45.543.65
2.111671,45.5522.3
2.12.678,45.542.20
2.2.8833,45.5341.0
2.12.722,45.542671
2.2.7458,45.529662
2.111811,45.55212.
2.132.43.45.568685
2.12.256,45.5332.2
2.2.1364,45.53741.
2.2.4582.45.539867
2.2.5792,45.542.58
2.1312.1,45.56862.
2.12.112,45.52842.
2.1222.2.45.552270
2.129397,45.542.80
2.135289,45.5672.9
2.12.977,45.5642.1
2.2.6982,45.5412.5
2.2.2.71,45.543.49
2.1341.5,45.565242
2.1172.3,45.542.43
2.2.6833,45.523897
2.111374,45.555695
2.2.2.75,45.543315
2.2.82.9,45.542.47
2.2.712.,45.525627
2.12.791,45.524286
2.142.93,45.562999
2.12.127,45.522249
2.119362,45.557892
2.132.4.,45.564185
2.135382,45.571816
2.13832.,45.556845
2.112.45.45.545.86
2.12.275,45.522161
2.123572,45.553733
2.117542,45.542576
2.12.42.,45.523661
2.119654,45.55782.
2.12.223,45.522545
2.12942.,45.571812
2.1162.2,45.555410
2.2.892.,45.527455
2.2.8314,45.529856
2.117272.45.556150
2.123329,45.538622
2.117191,45.542.92
2.12.4.7,45.56442.
2.127992.45.565584
2.12.332,45.53743.
2.111229,45.55922.
2.112.33,45.544.19
2.128367,45.563431
2.1343.5,45.5642.5
2.114143.45.54442.
2.122.33,45.558542
2.12.676,45.536147
2.122645,45.532.97
2.112.95,45.545.88
2.12.553,45.522631
2.1182.8,45.541.30
2.12882.,45.543.40
2.1222.7,45.55544.
2.2.8445.45.523114
2.2.5315,45.529178
2.2.572.,45.552132
2.12.897,45.5372.2
2.112.62,45.55362.
2.12.972.45.522998
2.113288,45.558244
2.12.45.,45.562.78
2.111542.45.534116
2.2.5812.45.524240
